intent_name,user_says
logistic_order_kendala_pesanan_dan_pengiriman,Bagaimana cara cancel barang yg double order ?
logistic_order_kendala_pesanan_dan_pengiriman,minta tolong batalkan pemesanan dengan Order ID: 148056991739
logistic_order_kendala_pesanan_dan_pengiriman,status dah sampai. saya klik selesai. lalu saya cek ke rumah telp. orang rumah bilang blum sampai
logistic_order_kendala_pesanan_dan_pengiriman,"resi JNE tsb baru aja diupdate delivered padahal actualnya belum sampai di tangan saya,,mohon bantuannya"
logistic_order_kendala_pesanan_dan_pengiriman,saya ada pesan. tp barang status sudah sampai tp ga ada barangnya
logistic_order_kendala_pesanan_dan_pengiriman,saya mau melaporkan bahwa hari ini saya ada orderan. dan status dari orderan saya driver sudah mengirimkan barang. namun sampai detik ini saya belum terima. saya telp driver tapi hp tidak aktif
logistic_order_kendala_pesanan_dan_pengiriman,alasan sy ingin melakukan pembataln krn sy lupa menggunakan kupon gratis ongkir..
logistic_order_kendala_pesanan_dan_pengiriman,"ini ada inbox pengembalian dana ke limit, saya mau tanya alasan di batalin apa ya"
logistic_order_kendala_pesanan_dan_pengiriman,"kenapa sy membatalkan pesanan customer sy,Dana customer tidak dikembalikan ke saldo toped?"
logistic_order_kendala_pesanan_dan_pengiriman,ini sudah kekirim kak tp blom d klik selesai olh pembeli
logistic_order_kendala_pesanan_dan_pengiriman,permohonan replfound dana saja di saldo kami.
logistic_order_kendala_pesanan_dan_pengiriman,Iya barang sudah sampai tapi belum di klik terima oleh buyer
logistic_order_kendala_pesanan_dan_pengiriman,"Saya orden barang pakai go send, tapi barang sudah expire dalam pengiriman, tapi dana belum kembali,"
logistic_order_kendala_pesanan_dan_pengiriman,"Halo pagi Saya seller barang sudah sampai, tunggu sampai berapa lama dana baru masuk kalo si buyer tidak klik selesai?"
logistic_order_kendala_pesanan_dan_pengiriman,barang sudah sampai ke pembeli
logistic_order_kendala_pesanan_dan_pengiriman,penjualan saya sudah dikirim dan barang sudah diterima pembeli kenapa batal ya? dan dana tidak masuk ke saya
logistic_order_kendala_pesanan_dan_pengiriman,penjualan saya belum di konvirmasi
logistic_order_kendala_pesanan_dan_pengiriman,kalau sampai dana diteruskan ke toko
logistic_order_kendala_pesanan_dan_pengiriman,paket sy hilang bagaimana kelanjutannya?trims
logistic_order_kendala_pesanan_dan_pengiriman,"ini ada barang cust saya yg hilang dr pihak jnr, jne katanya sudah melaporkan ke tokopedia bahwa barang dinyatakan hilang, dan si pembeli mencantumkan asuransi, untuk klaimnya gmn yah"
logistic_order_kendala_pesanan_dan_pengiriman,mengajukan pembatalan supaya mencari barang lain. karena stok kosong
logistic_order_kendala_pesanan_dan_pengiriman,tolong dibantu batalkan pesanan
logistic_order_kendala_pesanan_dan_pengiriman,"resi yg kami input tgl 26 pagi tidak update (015110038286818) sehingga kami kesulitan mengetahui posisi barang dimana. Resi hnya terlacak sampai tgl 26 malam, selebihnya tgl 27 - 30 tdk ada tracking historynya."
logistic_order_kendala_pesanan_dan_pengiriman,barang tdk sampai ke alamat saya tp dinyatakan sdh sampai. Nama penerima jg bukan yg saya kenal.
logistic_order_kendala_pesanan_dan_pengiriman, ko orderan saya blm sampai. saya sudah nlp jne katanya no resi tersebut terbatalkan. mohon bantuan nya. trima ksh
logistic_order_kendala_pesanan_dan_pengiriman,penjual mengatakan bahwa mereka tidak punya barang dan bersedia mengembalikan dana saya. mohon batalkan pesanan
logistic_order_kendala_pesanan_dan_pengiriman,pemesanan barang saya..masih berstatus menunggu konfirmasi penjual kok belum dikirim yah ?
logistic_order_kendala_pesanan_dan_pengiriman,kalau mau batal kan transaksi gimana ya
logistic_order_kendala_pesanan_dan_pengiriman,saya mau batalin pesanan gimana caranya
logistic_order_kendala_pesanan_dan_pengiriman,saya mau batalin sekarang
logistic_order_kendala_pesanan_dan_pengiriman,status sudah terkirim. tapi saya belum menerima barangnya
logistic_order_kendala_pesanan_dan_pengiriman,saya sdh mengirimkan barang tetapi barang belom di terima  si pembeli
logistic_order_kendala_pesanan_dan_pengiriman,menu pesanan saya sudah terhapus di sistem... transaksix tgl 16... harusx barang saya Terima tgl 18 Oktober...tapi sampai sekarang tdk ada barang datang...danapun tdk datang...
logistic_order_kendala_pesanan_dan_pengiriman,kenapa tidak bisa di tracking pakai ninja xpress ?
logistic_order_kendala_pesanan_dan_pengiriman,lapak belum proses barang pesanan saya
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana caranya cancel pembelian?
logistic_order_kendala_pesanan_dan_pengiriman,Aku mau tanya solusinya mba gimana kalo mau batalkan pesanan yg sdh terlanjur dibayar
logistic_order_kendala_pesanan_dan_pengiriman,Saya Ingin Membatalkan Pesanan  Pembeli
logistic_order_kendala_pesanan_dan_pengiriman,"saya pesen hp,tetapi pesanan saya sudah di proses,apakah bisa di batalkan dahulu pesanan saya?"
logistic_order_kendala_pesanan_dan_pengiriman,SAYA MAU BATALKAN TRANSAKSI TERAKHIR..  6 JAM SETELAH ITU RESI DAH MUNCUL.. TOLONG SAYA INGIN BATALIN
logistic_order_kendala_pesanan_dan_pengiriman,setelah kami.hubungi pihak jne terkait. mereka nyatakan barang pesanan saya tersebut hilang.dan pihak jne meminta penjual mengajukan klaim ke pihak jne
logistic_order_kendala_pesanan_dan_pengiriman,sebelum oesan saya udh pastiin dulu apakah barangnya ada atau engga.dia bilang ada.saya lalu melakukan pembayaran.kata dia tiba2 barangnya habis dan tawarin barang lain yg lebih mahal.gimana ya nasib saya?
logistic_order_kendala_pesanan_dan_pengiriman,Bagaimana jika barang yang saya kirim sudah sampai. Kemudian si pembeli mengatakan bahwa barang tersebut tidak sampai dan uang saya tidak akan cair. Bagaimana juga jika saya mengirim barsng yang awalny bagus kemudian si pembeli complain lalu mengembalikam barang dalam bentuk rusak
logistic_order_kendala_pesanan_dan_pengiriman,"saya mau minta uang saya kembali 67.000.karena ada 1 barang yg tidak di kirim, di karenakan barang nya kosong"
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana cara cancel pesanan?
logistic_order_kendala_pesanan_dan_pengiriman,sdh 2 jam lebih gak di respon. gak jelas itu tokonya.
logistic_order_kendala_pesanan_dan_pengiriman,TJNE-AKGP9M1RCC4 utk resi JOB tsb knp msh belum terkirim y? padahal kmarin sore sudah dikirim
logistic_order_kendala_pesanan_dan_pengiriman,"barang ini belum di terima oleh pembeli, katanya hilang di JNE tp saya tidak sengaja setuju solusi pengembalian dana ke pembeli, tolong bantu admin"
logistic_order_kendala_pesanan_dan_pengiriman,tokonya koq diam saja tidak proses pesanan saya
logistic_order_kendala_pesanan_dan_pengiriman,barang belum saya terima dan uang saya belum dikembalikan
logistic_order_kendala_pesanan_dan_pengiriman," saya ingin mengajukan komplain, ini sellernya salah cantumin alamat jd barangnya salah kirim"
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana ajukan pembatalan
logistic_order_kendala_pesanan_dan_pengiriman,"pesanan yg saya pesen preorder, saya mau batalin aja transaksinya, gimana caranya"
logistic_order_kendala_pesanan_dan_pengiriman,"saya mau nanya ttg pengiriman, saya kirim pake JNE YES kenapa belum sampai-sampai ya/"
logistic_order_kendala_pesanan_dan_pengiriman,"pembelian barang udah lama tetapi hingga hari ini brg belum diterima, mengapa tidak ada respon?"
logistic_order_kendala_pesanan_dan_pengiriman,tapi sampai sekarang penjual belum konfirmasi. saya telah mengajukan pembatalan
logistic_order_kendala_pesanan_dan_pengiriman,mau tanya kalau mau cancel pembelian yg sudah dbayar bagaimana
logistic_order_kendala_pesanan_dan_pengiriman,sy minta dibatalin aja dong mumpung blm dikirim
logistic_order_kendala_pesanan_dan_pengiriman,"status akhir diterima oleh yanto, sy pribadi tidak ad menerima"
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana cara membatalkan pesanan dan saldo saya kembali agar saya dapat mengulangi pesanan saya?
logistic_order_kendala_pesanan_dan_pengiriman,proses pembeliannya bisa dilanjutkan?
logistic_order_kendala_pesanan_dan_pengiriman,apa bisa segera datang barang nya?
logistic_order_kendala_pesanan_dan_pengiriman,mau minta bantu cancel .. saya mau beli lemari yg bukan pre order yg sudah jadi
logistic_order_kendala_pesanan_dan_pengiriman,psnan sy yg atas nama leni yg nyatanya gak ada sama sekali no resinya sampai skrg
logistic_order_kendala_pesanan_dan_pengiriman,proses pembelian terlalu lama di konfirmasi ke penjual.mohon di bantu
logistic_order_kendala_pesanan_dan_pengiriman,"Saya sebagai seller.Pembeli saya ingin menggati barang preoder yg lain, Bagaimana caranya agar dia bisa mengajukan pembatalan order? Karena jika saya tolak pesanan reputasi saya akan berkurang"
logistic_order_kendala_pesanan_dan_pengiriman,saya order itu dari kmren pagi sampe skr ga sampe brg pdhl pengiriman pke gosend
logistic_order_kendala_pesanan_dan_pengiriman,saya mau menanyakan soal resi pengiriman yg di input oleh penjual kepada saya apa sudah benar atau blm krn pembeli alamat di depok kenapa no resi kok tujuan surabaya
logistic_order_kendala_pesanan_dan_pengiriman,"saya mau batalin dlu karena ada barang yang ketinggalan di pesan , tolong ya min"
logistic_order_kendala_pesanan_dan_pengiriman,"barang belum sampai, cuman saya dijanjikan sehari.dan kurirnya juga instant"
logistic_order_kendala_pesanan_dan_pengiriman,barang saya belum sampai dan sampai sekarang masih sama kurir pengiriman
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana caranya kalo barang daya pesan dari minggu tapi belom dikirim2?
logistic_order_kendala_pesanan_dan_pengiriman,Driver ngak mau ambil barang karna km ngak sesuai dengan biaya pengiriman mohon Di bantu ada kesalahan mungkin
logistic_order_kendala_pesanan_dan_pengiriman, .toped mau nanya kenpa transaksi saya dari kemaren masih dalam proses pengiriman semua ya
logistic_order_kendala_pesanan_dan_pengiriman,"dear Tokopedia untuk transaksi ini paket sudah saya kirim, baru mau input resi , transaksi malah batal."
logistic_order_kendala_pesanan_dan_pengiriman,"ada buyer yang meminta perubahan alamat dropship, sementara transaksi sudah dalam proses (siap kirim)."
logistic_order_kendala_pesanan_dan_pengiriman,"dear cs, barang sudah dikirim ke pembeli, apa dananya sudah dikirim ke kita ? kalo sudah jam berapa dan tgl berapa ?"
logistic_order_kendala_pesanan_dan_pengiriman,kata.a toko pesanan sya ga ada di tkp
logistic_order_kendala_pesanan_dan_pengiriman,pembatalan transaksi barang TDK tersedia
logistic_order_kendala_pesanan_dan_pengiriman,sudah 4 hari barang belum juga sampai saya ingin refund
logistic_order_kendala_pesanan_dan_pengiriman,kenapa barang saya blm ssmpai sdh 4 hr?
logistic_order_kendala_pesanan_dan_pengiriman,mau cancel orderan karena salah warna
logistic_order_kendala_pesanan_dan_pengiriman,Sdh terselesaikan yah .penjual sdh kirim sisanya
logistic_order_kendala_pesanan_dan_pengiriman,"dikirim dengan GoJek same day, sampai sekarang kami belum terima barang tsb,"
logistic_order_kendala_pesanan_dan_pengiriman,Alamat tidak sesuai dg pembelian keterangan barang sudah sampe
logistic_order_kendala_pesanan_dan_pengiriman,saya blm menerima barang saya hingga saat ini. malah dsuruh hubungi gojeknya tapi nomernya dmana?
logistic_order_kendala_pesanan_dan_pengiriman,barang blm sampai tujuan tidak ada tindakan apa2 dari jne
logistic_order_kendala_pesanan_dan_pengiriman,kiriman saya belum sampai tapi sudah dianggap sampai oleh seller dengan menggunakan resi alamat lain
logistic_order_kendala_pesanan_dan_pengiriman,seller bilang kosong. saya minta pengembalian dana sampai sekarang tidak diproses2. kurang lebih sudah semingguan. tolong ditindak lanjuti
logistic_order_kendala_pesanan_dan_pengiriman,Barang belum diterima atau belum sampai
logistic_order_kendala_pesanan_dan_pengiriman,"saya membeli produk tp pesanan nya di alihkan ke toko lainnya, nah saya mau batalin nih pembeliannya, tp seller nya gamau batalin, bagaimana ini?"
logistic_order_kendala_pesanan_dan_pengiriman,"Saya tidak jadi memesan barang..seller pertama sudah batalkan ..tapi malah diambil orderan sama seller lain, saya mau batalin gimana caranya?"
logistic_order_kendala_pesanan_dan_pengiriman,"saya tidak berkenan dengan pengalihan pembelian saya ke penjual lain secara sepihak oleh tokopedia, saya mau ini dibatalkan"
logistic_order_kendala_pesanan_dan_pengiriman,"Aku ada pembelian, Seller sudah chat tidak ada brg. Aku minta refund. Seller sdh ok. Tp aku liat status brg kok dialihkan k toko laen, aku mau batalin aja"
logistic_order_kendala_pesanan_dan_pengiriman,saya ada beli barang statusnya sudah delivered tp barangnya sy blom terima
logistic_order_kendala_pesanan_dan_pengiriman,"saya udah order pake jne reguler tdk ada perubahan status, sampai skrg paket belum juga diterima sama saya"
logistic_order_kendala_pesanan_dan_pengiriman,pesanan udah lama bgt tp sampe skrg blm sampe juga
logistic_order_kendala_pesanan_dan_pengiriman,"barang tidak diterima oleh saya sbg pembeli, ada perubahan nomor resi dan nama kurir yg mengirim paket"
logistic_order_kendala_pesanan_dan_pengiriman,Barang belum sy terima dan no resi tidak sesuai dgn kurir kantor pos kilat
logistic_order_kendala_pesanan_dan_pengiriman,pengiriman saya sudah satu minggu belum sampai juga padahal pengiriman pake JNE yes
logistic_order_kendala_pesanan_dan_pengiriman,kenapa barang blm sampai juga ya
logistic_order_kendala_pesanan_dan_pengiriman,"kenapa barang belum saya terima tetapi status nya sudah diterima oleh saya, jasa pengiriman JNE, mohon bantuan nya"
logistic_order_kendala_pesanan_dan_pengiriman,Paket sy blm sampai tp disini tertulis sdh sampai dan sy suruh komfirmasi
logistic_order_kendala_pesanan_dan_pengiriman,Saya belum terima barang sampai sekarang
logistic_order_kendala_pesanan_dan_pengiriman,"Barang belum sampai, tapi kurir sudah konfirmasi bahwa barang telah sampai, di mohon untuk di carikan solusi"
logistic_order_kendala_pesanan_dan_pengiriman,barang yg saya kirim belum diterima oleh cust
logistic_order_kendala_pesanan_dan_pengiriman,"masalahnya ngk tau kok bisa udh terima,kenyataannya brg ngk terima"
logistic_order_kendala_pesanan_dan_pengiriman,Kenapa barang saya di nyatakan selesai sedangkan barang saya belum saya terima
logistic_order_kendala_pesanan_dan_pengiriman,sy gak mau orderan saya dibatalkan krn alasan pengiriman
logistic_order_kendala_pesanan_dan_pengiriman,Barang tidak sampai sudah 3 hari kerja pengiriman via jne
logistic_order_kendala_pesanan_dan_pengiriman,Status barang delivered tp saya merasa belum menerima
logistic_order_kendala_pesanan_dan_pengiriman,"Sy transaksi terakhir belum terima barang tetapi tertulis pesanan selesai, tolong di cek ya"
logistic_order_kendala_pesanan_dan_pengiriman,transaksi saya sampai hari ini barangnya belum diterima juga
logistic_order_kendala_pesanan_dan_pengiriman,Pesanan belum sampaiTidak ada pergerakan status dari JNE
logistic_order_kendala_pesanan_dan_pengiriman,diketerangan sudah tertera sudah sampai tujuan tetapi yang nyatanya belum sampai ketujuan pembeli
logistic_order_kendala_pesanan_dan_pengiriman,Barang pesanan saya belum sampai sudah 2minggu lebih
logistic_order_kendala_pesanan_dan_pengiriman,"Statusnya Sampai Tujuan, mohon bantuan karena pesanan saya belom sampai. "
logistic_order_kendala_pesanan_dan_pengiriman,barang belum diterima. Ditulis driver sudah diterima
logistic_order_kendala_pesanan_dan_pengiriman,"Sy pesan barang tggl 4 Des,2018 sy sdh bayar sktr jam 10 pagi. Sy pesan JNE YESS. Skrg tggl 7 Des, kiriman sy belum datang. Penjual tdk pernah merespon chat sy"
logistic_order_kendala_pesanan_dan_pengiriman,Pesanan saya dr tgl 14 belum sampai
logistic_order_kendala_pesanan_dan_pengiriman,INV/20181008/XVIII/X/213729112 barang belum diterima
logistic_order_kendala_pesanan_dan_pengiriman,Paket belum sampai sudah seminggu
logistic_order_kendala_pesanan_dan_pengiriman,"Barang tdk sampai. Sy tdk terima barang tsb, dan tdk ada nama gre. Toko pun tdk bertanggung jwb membantu."
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana kelanjutan komplain saya yg tdk pernah terselesaikan.saya blm menerima brgnya.
logistic_order_kendala_pesanan_dan_pengiriman,Saya ada order barang melaluli akun teman saya. Tapi sampai skrg blm sy terima. Padahal sy pesen hp ditokopedia menggunakan grab instant. 
logistic_order_kendala_pesanan_dan_pengiriman,saya pesen isi stepless kecil tapi kenapa belum sampai ya? Ada tulisan brg dikirim tp pas dicek kosong... dan di transaksi tidak ada terdeteksi juga
logistic_order_kendala_pesanan_dan_pengiriman,"Saya membeli barang dan sampai sekarang belom sampai , resi pengirimam dikirim bukan kealamat saya"
logistic_order_kendala_pesanan_dan_pengiriman,tolong info kapan order sy bs sy terima..?? INV/20181207/XVIII/XII/243249060
logistic_order_kendala_pesanan_dan_pengiriman,"Saya sudah mengirimkan barang pakai gosend, namun tidak diterima pembeli atau pun satpam ditempat dia kerja"
logistic_order_kendala_pesanan_dan_pengiriman,"saya mau komplain brg blm sampai, tp tdk bisa klik simpan"
logistic_order_kendala_pesanan_dan_pengiriman,"Status brg sampai, tpi nyatanya blm sya terima"
logistic_order_kendala_pesanan_dan_pengiriman,"Status pesanan saya tidak ada kejelasan dari penjual, di tanya reapone nya lama dan tidak solutif"
logistic_order_kendala_pesanan_dan_pengiriman,saya komplen ini barang kok blm sampek2 ya
logistic_order_kendala_pesanan_dan_pengiriman,pesanan saya belum sampai2 juga kak dari batam
logistic_order_kendala_pesanan_dan_pengiriman,pesanan yang tidak kunjung sampai ke customer
logistic_order_kendala_pesanan_dan_pengiriman,ter klik sudah terima barang padahal sampai hari ini barang belum terima
logistic_order_kendala_pesanan_dan_pengiriman,"Pesanan belum saya terima sampe sekarang, padahal pesan kemarin pake grab"
logistic_order_kendala_pesanan_dan_pengiriman,invoice datang tidak dgn barang
logistic_order_kendala_pesanan_dan_pengiriman,invoice sedang dikirim. Itu dari tgl 1 ko ga ada perubahan sih
logistic_order_kendala_pesanan_dan_pengiriman,"disistem telah muncul saya telah terima barang,,sedangkan barang blm sy terima dengan baik"
logistic_order_kendala_pesanan_dan_pengiriman,"4 pesanan saya dr kedaunghome blm saya terima, pdhal saya sdh ulas salah satunya"
logistic_order_kendala_pesanan_dan_pengiriman,Sampai sekarang barang belum di kirim
logistic_order_kendala_pesanan_dan_pengiriman,Barang nya ga ada sampai tapi ada konfirmasi barang tiba ditujuan. Saya minta uang saya kembali
logistic_order_kendala_pesanan_dan_pengiriman,Paket sayaa belom sampaii  Sampai saat ni..isinya makanan..td driver sy tlpon bisa..kemudian sy tlp lg ga aktif sampe saat ini saya gatau dimana makanan sayaa ituu
logistic_order_kendala_pesanan_dan_pengiriman,Saya minta refund secepatnya atas transaksi saya di mandiri frozen kemarin. Senilai 679.508 Karena barng belum sampai. Kesalahan pada driver grab karena menyelesaikan transaksi tanpa mengambil barang.
logistic_order_kendala_pesanan_dan_pengiriman,"barang tidak sampai  UN310413702CN ini no resinya..pesanan saya telah selesai di toped namun barang tidak kunjung datang,"
logistic_order_kendala_pesanan_dan_pengiriman,Barang blm dikirim kata penjual driver mencet barang diterima
logistic_order_kendala_pesanan_dan_pengiriman,tolong donk ini pengiriman wahana sudah tidam sesuai jadwal pengiriman estimasi 2-4 hari karena ini sudah 6 hari
logistic_order_kendala_pesanan_dan_pengiriman,"Pesanan belum kami terima... Kami cek, ternyata driver nakal... Tidak mengantarkan pesnaan tp lagsung klik selesai..."
logistic_order_kendala_pesanan_dan_pengiriman,"pengiriman paket menggunakan WAHANA udah 2minggu TIDAK SAMPAI, TIDAK ADA pihak wahana yg menelpon, sekarang bilang TIDAK BISA MENEMUKAN alamat"
logistic_order_kendala_pesanan_dan_pengiriman,Apa arti status menunggu status pengiriman dari kurir
logistic_order_kendala_pesanan_dan_pengiriman,Tolong bantu saya hubungi penjual yang  saya beli barangnya. Karena sampai saat ini tidak ad kejelasan.
logistic_order_kendala_pesanan_dan_pengiriman,pembelian saya belum sampai . penjual tidak bs dihubungi
logistic_order_kendala_pesanan_dan_pengiriman,saya mau tanya brg yg lg proses pengiriman klo saya klik komplain uang masi d tahan di tokopedia ato sdh d terusin k penjual?
logistic_order_kendala_pesanan_dan_pengiriman,"barang saya sudah 5 hari blom sampai"" pas di lacak resi nya langsung di si cepat itu nomer resi palsu bagaimana ini ?"
logistic_order_kendala_pesanan_dan_pengiriman,"kalau ternyata tdk di kirim kan, apakah uang sy kembali . penjual jg tdk ada respon dan kurang kooperatif , dripd saya tunggu hal yg gak pasti sy mau cancel saja bisa?"
logistic_order_kendala_pesanan_dan_pengiriman,"Malam kak, kak mau tanya tentang pengiriman barang ini ...barang belum ada yg sampe .."
logistic_order_kendala_pesanan_dan_pengiriman,Saya ingin membatalkan transaksi karen salah dalam memasukan alamat pengiriman nya
logistic_order_kendala_pesanan_dan_pengiriman,pesanan saya belum saya terima
logistic_order_kendala_pesanan_dan_pengiriman,Saya sudah ajukan batal transaksi tapi barang tetap dikirim oleh seller....bagaimana ini ? . batal transaksi
logistic_order_kendala_pesanan_dan_pengiriman,Selamat siang. Saya pelanggang tokopedia. Saya sdg transaksi di toped. Tp smp hr ini blm dikirim barangnya.
logistic_order_kendala_pesanan_dan_pengiriman,"saya belanja ke toko rambo77, tgl 23 November saya chatt bahwa power bank yg saya beli gak berfungsi, saya mau kembalikan, sudah dibalas katanya kirim aja, kasih alamat. tapi seperti nya admin sibuk sekali, lama bener bales nya."
logistic_order_kendala_pesanan_dan_pengiriman,saya pesab 14 barang ga muat 7nya..paling ga bisa return setengah .
logistic_order_kendala_pesanan_dan_pengiriman,Kalau barang baru di terima sebagian tp nomor resi cuma satu itu bagaimana yah ? Soalnya kan kalo saya selesai kan itu padahal barang belum saya terima semua.
logistic_order_kendala_pesanan_dan_pengiriman,buyer minta refund tapi barang tidak dikembalikan
logistic_order_kendala_pesanan_dan_pengiriman,Kendala Pesanan INV/20181107/XVIII/XI/228190373saldo masih tertahan diBarang sudah di returKurir
logistic_order_kendala_pesanan_dan_pengiriman,"Saya pesan 2 dikirim cuma 1, minta dikirim hari ini juga karena besok pagi mau plg dr jakarta"
logistic_order_kendala_pesanan_dan_pengiriman,"Pesanan saya dari kemarin berkendala dengan kurir pengirimannya, sudah di cancel oleh sistem tapi sampai sekarang belum bisa temukan driver"
logistic_order_kendala_pesanan_dan_pengiriman,"dear admin, saya mau cancelin orderan untuk invoice transaksi saya"
logistic_order_kendala_pesanan_dan_pengiriman,apa saya bisa membatalkan transaksi?penjual baru bisa kirim barang besok sedangkan tidak ada orang di rumah penerima
logistic_order_kendala_pesanan_dan_pengiriman,Apakah saya bisa cancel transaksi yg sudah dibayar?
logistic_order_kendala_pesanan_dan_pengiriman,saya mau mengajukan pembatalan pada invoice pembelian saya
logistic_order_kendala_pesanan_dan_pengiriman,tolong di refund pembelian saya karena produknya habis
logistic_order_kendala_pesanan_dan_pengiriman,mohon untuk membatalkan transaksi ini karena salah memasukkan jumlah barang yg akan dibeli
logistic_order_kendala_pesanan_dan_pengiriman,minta di bantu cancel transaksi
logistic_order_kendala_pesanan_dan_pengiriman,saya mau cancel orderan saya yg sudah saya bayar
logistic_order_kendala_pesanan_dan_pengiriman,Saya mau cancel orderan gmn yaa
logistic_order_kendala_pesanan_dan_pengiriman,"Orderan saya sudah dikonfirmasi dan saldo ovo sudah terpotong ternyata barangnya soldout, bagaimana pengembalian saldonya??"
logistic_order_kendala_pesanan_dan_pengiriman,saya mau ajukan pembatalan transaksi saya
logistic_order_kendala_pesanan_dan_pengiriman,Pembatalan pesanan karena stok habis
logistic_order_kendala_pesanan_dan_pengiriman,saya ingin batalkan transaksi tp tudak ada menu batal
logistic_order_kendala_pesanan_dan_pengiriman,saya ingin membatalkan orderan saya karena barang tidak ready
logistic_order_kendala_pesanan_dan_pengiriman,"saya mau cancel pembelian saya karena penjual sangat tidak responsif, bilangnya ada padahal barangnya tidak ada"
logistic_order_kendala_pesanan_dan_pengiriman,saya mau cancel pembelian saya
logistic_order_kendala_pesanan_dan_pengiriman,Saya ingin refund karena barang tidak bisa dikirim hari ini
logistic_order_kendala_pesanan_dan_pengiriman,"tolong pesana sy di batalkan, soalnya katanya penjual barang yg sy cari lagi kosong"
logistic_order_kendala_pesanan_dan_pengiriman,sepertinya terjadi kesalahan aaat mengimput jumlah barang seharusnya satu barang tapi yang terbeli menjadi 4 bisa tidak jika pesanan sebagian dibatalkan?
logistic_order_kendala_pesanan_dan_pengiriman,"Sore, bisa minta tolong bantuan untuk membatalkan pesanan?"
logistic_order_kendala_pesanan_dan_pengiriman,Admin toped saya mau uang saya diretur saja. . Saya mau dibatalkan transaksi saya
logistic_order_kendala_pesanan_dan_pengiriman, mohon cancel order dan refund order saya
logistic_order_kendala_pesanan_dan_pengiriman,Penjual slow respons. Saya terpamsa beli dari toko lain. Saya may batalkan pembelian
logistic_order_kendala_pesanan_dan_pengiriman,gimana apa bs dibantu cancel pembelian saya? seller tidak kirim2 barang saya
logistic_order_kendala_pesanan_dan_pengiriman,"Saya pesan warna merah, tp dari toko tidak ada stock. Saya ingin batalkan pesanan."
logistic_order_kendala_pesanan_dan_pengiriman,"saya ingin mengcancel pembelian, dikarenakan seller tidak mengirim barang sesuai perjanjian"
logistic_order_kendala_pesanan_dan_pengiriman,"saya mau batalin pembelian saya, saya kecewa dengan pelayanannya, MOHON Batalkan"
logistic_order_kendala_pesanan_dan_pengiriman,penjual tidak mau cancel walaupun barang tidak ada
logistic_order_kendala_pesanan_dan_pengiriman,Saya ingin transaksi dibatalkan
logistic_order_kendala_pesanan_dan_pengiriman,"pembeli minta diajukan pembatalan karena double pesanan, saya gakmau batalin karena kami akan dikurangi point"
logistic_order_kendala_pesanan_dan_pengiriman,"halo mas sy mau nanya dong, kalo misal beli uda di proses penjual tp belum dikirim apa pembatalan hanya dari pihak penjual aja ya?"
logistic_order_kendala_pesanan_dan_pengiriman,"Saya mau cancel pembelian saya, Karena saya ditipu, Janji bs dikirim hari ini via grab tp sampe skrg blm dikirim"
logistic_order_kendala_pesanan_dan_pengiriman,"saya ada perubahan detail orderan, bisa di cancel dulu gak ya?"
logistic_order_kendala_pesanan_dan_pengiriman,saya mau cancel pesanan saya karena salah barang
logistic_order_kendala_pesanan_dan_pengiriman,"saya salah membeli barang, sudah saya chat dgn sopan ke pihak penjual, dan penjual mengiyakan untuk pengajuan pembatalan"
logistic_order_kendala_pesanan_dan_pengiriman,Saya ingin cancel order bgmn yah?
logistic_order_kendala_pesanan_dan_pengiriman,Apakah bisa cancelin item yg saya beli?
logistic_order_kendala_pesanan_dan_pengiriman,"saya atc tapi kedobelan, tolong bisa tolong cancelin gak pembelian saya"
logistic_order_kendala_pesanan_dan_pengiriman,Pesanan belum dikirim penjual . mau di cancel aja karena brgnya ga ada
logistic_order_kendala_pesanan_dan_pengiriman,Mau batalin order karena penjual ga pernah merespon chat
logistic_order_kendala_pesanan_dan_pengiriman,"saya membuat transaksi dari siang, tp sampe malam gini barangnya belum di kirim juga, padahal tokonya gold loh"
logistic_order_kendala_pesanan_dan_pengiriman,bisa tidak saya cancel pesanan yang sudah sy bayar dengan ovo.
logistic_order_kendala_pesanan_dan_pengiriman,kalau pesanan barang tidak bisa di penuhi sesuai ketentuan secara keseluruhan apakah bisa membatalkan pesanan?
logistic_order_kendala_pesanan_dan_pengiriman,mau cancel orderan
logistic_order_kendala_pesanan_dan_pengiriman,"kmrn blg brg bs lgs dkrm, gataunya gak bisa kirim hari ini, jd mau mengcancel aja pesanannya"
logistic_order_kendala_pesanan_dan_pengiriman,"sore, sy td ada beli barang trus sudah bayar, apakah bisa minta di cancel?"
logistic_order_kendala_pesanan_dan_pengiriman,"Saya ingin membatalkan transaksi ini,"
logistic_order_kendala_pesanan_dan_pengiriman,saya mau melakukan pembatalan transaksi karena barang kosong
logistic_order_kendala_pesanan_dan_pengiriman,saya ingin membatalkan pesanan dan membeli kpd seller lain
logistic_order_kendala_pesanan_dan_pengiriman,"saya sudah mengajukan pembatalan, bisakah dibantu?"
